,M_1,M_2,M_3,M_5,M_6,M_8,M_9,M_10,M_12,M_18,M_19,M_21,M_22,M_24,M_25,M_26,M_27,M_28,M_29,M_30,M_31,M_32,M_33,M_34,M_35,M_36,M_37,M_39,M_40,M_42,M_44,M_45,M_46,M_47,M_48,M_49,M_50,M_51,M_54,M_55,M_56,M_57,M_58,M_61,M_64,M_66,M_67,M_68,M_69,M_70,M_72,M_73,M_76,M_78,M_79,M_80,M_84,M_87,M_88,M_89,M_92,M_94,M_95,M_98,M_99,M_100,M_102,M_105,M_107,M_108,M_109,M_110,M_111,M_112,M_113,M_114,M_115,M_116,M_117,M_118,M_119,M_120,M_121,M_122,M_123,M_125,M_127,M_129,M_130,M_131,M_132,M_133,M_134,M_135,M_136,M_137,M_138,M_139,M_140,M_141,M_142,M_143,M_144,M_145,M_148,M_149,M_152,M_155,M_156,M_159,M_160,M_161,M_162,M_164,M_165,M_166,M_167,M_168,M_170,M_171
s_016um_00133_00154-1,0.003195405,0.0021755546,0.0009724647,0.0018823445,0.005026728,8.0857426e-05,0.0030835122,0.005773008,1.17346644e-07,-4.2375177e-08,2.4102628e-06,0.01499325,0.0057128966,0.00047166646,-2.3972243e-06,3.0379742e-05,-0.00024252385,0.007071495,0.022230655,0.016297787,0.0003445372,0.013859689,0.013921261,0.010727733,-0.00010000169,-4.4442713e-06,-2.6416034e-05,0.0035550594,-4.4237822e-09,0.013956577,0.020378381,0.00010852516,0.008126706,0.00044503808,0.00017934293,-0.00024017692,8.53464e-06,0.014975399,9.657815e-06,0.018531382,0.00037506968,0.0013584942,0.011759549,0.00017053634,0.014780581,3.9521605e-05,0.024223357,5.048886e-05,0.00022978336,0.022687167,-2.8647482e-06,5.820766e-11,1.359731e-05,-1.0430813e-07,0.033266366,0.0005820021,0.0041986853,6.0260296e-05,0.010507792,0.0056072176,-1.611188e-05,0.004070297,0.0037891418,0.005012989,0.009099811,0.001058042,0.01472348,0.005418867,0.0067323446,0.006684035,0.007974833,0.028636187,0.0043117553,2.1953136e-05,0.00056904554,0.018856972,0.007239908,0.009724587,-8.614734e-09,-2.5551766e-05,0.0021273643,0.015783757,-2.0712614e-06,0.026927024,0.00021528453,0.000110022724,-0.00014646351,2.6419759e-05,0.021372616,-0.00013370812,4.4237822e-05,2.4028122e-07,0.0041644424,0.015931875,0.0072125494,0.021493733,-4.9766153e-05,0.0266383,0.041540682,0.0034128875,0.03742653,3.0368567e-05,0.013179332,0.00082084537,0.027985215,0.030089617,0.024600118,0.00033099204,0.0007582754,0.029917419,0.0001321435,0.00013579428,0.0005100295,0.00021164119,0.008337617,3.982708e-05,1.6391277e-07,0.0016913712,0.0047463328,0.015436441
s_016um_00256_00356-1,0.003353253,0.0022137016,0.00029625,0.0018954724,0.005108416,0.00020042062,0.0031984001,0.0058676302,-3.946945e-06,1.5888363e-05,0.00011432171,0.014995873,0.002504751,0.00043569505,-4.656613e-09,1.2047589e-05,-0.00022444874,0.008717418,0.022444338,0.016436428,0.0003656447,0.013815552,0.012442261,0.012253404,-1.9423664e-05,8.614734e-09,-2.618134e-05,0.0030620098,-1.6298145e-07,0.01442939,0.0203498,0.00019844621,0.008792102,0.00058557093,0.00016996264,-0.00024023652,4.461035e-06,0.014966756,9.5658004e-05,0.019104391,0.00041511655,0.0013543367,0.0096903145,0.0003868565,0.014789611,2.329424e-05,0.024708152,0.0003471747,0.00022411346,0.02298221,-7.9441816e-07,-3.7252903e-06,-2.3785979e-06,1.1641532e-10,0.032654226,6.799027e-05,0.0040174723,2.8140843e-05,0.010449529,0.0056090355,-2.0433217e-05,0.0039747506,0.003767252,0.00500609,0.008979201,0.0010572523,0.014525831,0.0054421425,0.006218374,0.006660074,0.0075665712,0.028636247,0.0044033527,0.00010241568,0.00072814524,0.018871337,0.0072086155,0.009473264,-2.7939677e-08,4.796311e-07,0.0046780407,0.015933841,-8.530915e-07,0.027001172,2.514571e-06,3.8389117e-05,-0.00014685094,3.569573e-05,0.021491379,-0.00013069808,7.8603625e-05,7.47852e-07,0.0045549124,0.015881032,0.0073424876,0.021901995,-3.1318516e-05,0.027383208,0.046130985,0.003423974,0.037545204,3.5747886e-05,0.013179094,0.00087860227,0.031133294,0.030585468,0.026376814,0.0008126497,0.001941815,0.029994488,9.160489e-06,0.00013940781,0.0005523935,0.00023020059,0.009151012,0.0003228411,4.004687e-07,0.001417771,0.0047564805,0.014893621
s_016um_00087_00078-1,0.0033711493,0.0021167845,0.00072431564,0.0020163506,0.005153179,0.0002797246,0.00301525,0.005767077,1.1781231e-06,5.5879354e-09,3.8724393e-06,0.014986753,0.0013034344,0.00044326484,-2.682209e-07,1.2625009e-05,-0.00024092942,0.001065284,0.021524519,0.015638173,0.00036981702,0.013942838,0.013705105,0.011177421,-0.0002984181,-2.367422e-06,-2.6423484e-05,0.003013119,-2.2910535e-07,0.013792902,0.020600438,7.281825e-05,0.008584589,0.0006611794,0.00013968349,-0.00024023652,2.0693988e-06,0.015085727,9.741634e-07,0.018209279,0.00035324693,0.0013500899,0.009633362,0.00017099082,0.014778972,1.5180558e-05,0.024643898,0.00019618124,0.00025019795,0.02311489,-2.1874905e-05,2.6468188e-06,-2.1606684e-07,1.0095537e-06,0.032377332,7.036701e-05,0.0039946735,0.00021348149,0.010458618,0.005607754,-3.6593527e-05,0.003974572,0.003757283,0.005022794,0.00896126,0.0010631979,0.014598519,0.0054424703,0.0056147575,0.0066684186,0.007267773,0.028643131,0.004305914,0.0007073283,0.00095307827,0.018893182,0.0074281394,0.009161502,4.945323e-07,-1.4413148e-05,0.0062250197,0.016677767,-1.1641532e-10,0.026363224,9.257346e-06,-5.5041164e-07,-0.00014793873,1.905486e-05,0.021620125,-0.000119417906,5.2064657e-05,1.53929e-05,0.004351884,0.016266793,0.007429391,0.02269879,-1.5869737e-05,0.027883857,0.04936081,0.003426522,0.037562907,3.7886202e-05,0.013179362,0.00089873374,0.03026709,0.030312747,0.025054991,0.0037858784,0.0016388148,0.030353129,2.8740615e-06,0.00016894937,0.0005510524,0.00020597875,0.011763543,1.2554228e-05,5.9913844e-05,0.0022627413,0.0047513694,0.014863074
s_016um_00066_00107-1,0.0032634735,0.0021422803,7.4941665e-05,0.0021828562,0.0051463246,0.000409469,0.003142506,0.0056822896,-3.3527613e-08,-4.1443855e-08,1.1157244e-06,0.014994383,0.005343437,0.00048211962,-2.8312206e-07,2.5764108e-05,-0.00023800135,0.0005438626,0.021867543,0.016648859,0.00037708879,0.013997793,0.013126701,0.010585099,-8.7581575e-05,3.0733645e-07,-2.6393682e-05,0.0028514564,-6.1653554e-07,0.013973683,0.020258695,0.00024931133,0.008370787,0.00031921268,0.00019052625,-0.00024022162,2.2612512e-06,0.014995366,3.841892e-05,0.018570632,0.0003806129,0.0013578385,0.01069954,0.00017671287,0.0147868395,1.7184764e-05,0.024369389,5.8371574e-05,0.00022926182,0.023040473,-4.7944486e-06,4.656613e-10,-1.7154962e-06,2.8219074e-07,0.03225392,1.532957e-05,0.0040727854,4.600361e-05,0.010453254,0.005611658,-4.4219196e-05,0.003985107,0.0037734956,0.0050083697,0.009085774,0.001164496,0.014716387,0.005401075,0.005974263,0.0066837966,0.007828116,0.028636307,0.0044843256,0.00015611202,0.0005783513,0.018854469,0.007336706,0.008918673,1.0732561e-05,-6.845221e-07,0.006133318,0.016327798,-7.7765435e-08,0.027410388,3.4164637e-05,0.0013160706,-0.00014583021,1.8827617e-05,0.02155006,-0.00013309717,7.594377e-05,-1.0477379e-09,0.0041333586,0.016025364,0.006616175,0.021729857,-4.1056424e-05,0.026485175,0.04453075,0.003419444,0.037482798,3.244728e-05,0.01317969,0.00083994865,0.029028296,0.030277163,0.024437577,0.0008498281,0.00055456907,0.029757649,8.843839e-05,0.00014016777,0.00055521727,0.00021799654,0.009598106,9.214878e-05,-3.3564866e-06,0.0015167296,0.004742652,0.01507616
s_016um_00367_00415-1,0.0032224655,0.0020680726,2.7388334e-05,0.0018859506,0.0050130785,5.427748e-06,0.0032056123,0.005638987,-9.227544e-06,-1.1641532e-09,1.0430813e-05,0.015019,0.00047165155,0.00044175982,-2.1811575e-05,7.752329e-06,-0.00023296475,0.0012192279,0.021138102,0.015215337,0.00021896511,0.013822347,0.0030677915,0.008198917,-0.00030888617,-1.9324943e-08,-2.630055e-05,0.0025899857,-1.0272488e-06,0.013998628,0.020344049,2.2426248e-06,0.008047134,1.418218e-05,0.0002585128,-8.791685e-06,4.90807e-07,0.01488772,1.3643876e-07,0.018101513,0.00033471733,0.0012213141,0.00826937,0.00018236786,0.014784634,7.774681e-06,0.024095923,6.9849193e-10,0.0002239123,0.022356302,3.1664968e-06,-1.4491379e-05,-4.869327e-05,0.00039946288,0.033434868,9.88096e-05,0.0037920177,1.9989908e-05,0.010458469,0.005651176,-8.918345e-05,0.0039376915,0.0037513375,0.005024448,0.009050876,0.00089363754,0.014573842,0.005435616,0.005282104,0.006763488,0.007473767,0.028636187,0.0045087337,1.2632459e-05,0.0004024878,0.018850446,0.007045448,0.0089508,2.939254e-06,-8.689612e-05,0.003172189,0.014810026,8.118525e-05,0.027695954,-1.392886e-05,0.00025646389,-0.00012742728,4.0043145e-05,0.021636605,-0.000110037625,8.8103116e-05,1.1920929e-07,0.00415422,0.015782982,0.003871426,0.021201998,-3.2134354e-05,0.026472718,0.043383867,0.0034204721,0.03747523,2.9172748e-05,0.013179004,0.0008122176,0.027867526,0.029750586,0.023046285,0.0023189783,0.000107795,0.029698312,-3.3155084e-07,0.00015055388,0.00047922134,0.00019393861,0.010605872,0.00014562905,-0.0002483651,0.00040458888,0.004761234,0.014688849
s_016um_00094_00253-1,0.0033211708,0.0021616518,0.00019425899,0.0018299669,0.005030006,0.0008122772,0.003079474,0.0061318874,2.6404858e-05,3.5148114e-06,9.762123e-06,0.014985025,0.0019549727,0.00043594092,-2.3283064e-10,1.2006611e-05,-0.00020375848,0.004502818,0.022396058,0.016522586,0.0003867671,0.01383397,0.011249602,0.010786533,-2.7220696e-05,-1.3578683e-06,-2.637133e-05,0.0028503686,-3.306195e-07,0.013478488,0.02036032,4.1160733e-05,0.008706987,0.000790745,0.00015926361,-0.00024023652,2.7567148e-06,0.015032321,7.720664e-06,0.018675178,0.00040451437,0.0013721585,0.0099172,0.00016946346,0.014781922,1.8253922e-05,0.025485456,0.0012606233,0.00023775548,0.023467243,-4.8726797e-06,-2.2668391e-06,-8.4623694e-05,-3.3527613e-07,0.032310992,3.0111521e-05,0.00396958,0.0001566112,0.010451674,0.005608171,-3.594905e-05,0.0039517283,0.003752485,0.0050082803,0.008982152,0.0010189712,0.014548123,0.005424112,0.0057088137,0.006694734,0.0078061223,0.028645605,0.0043919533,1.475215e-05,0.0010827929,0.018874705,0.007306963,0.008948207,-3.632158e-08,-2.566725e-06,0.007095337,0.015766978,1.925975e-06,0.029719412,3.7718564e-06,0.00014980882,-0.000107727945,4.3991953e-05,0.021478474,-0.0001380369,7.093698e-05,1.9464642e-06,0.0041528344,0.016147882,0.0062611997,0.02225396,-2.0757318e-05,0.02842006,0.048811406,0.0034418255,0.037646353,3.6675483e-05,0.013179004,0.00088848174,0.029673994,0.03028807,0.024577647,0.0016903728,0.000768438,0.029955983,2.4944544e-05,0.00015711784,0.00053295493,0.00020056963,0.01081866,1.7255545e-05,-3.8389117e-06,0.0017791837,0.00474672,0.014750838
s_016um_00139_00048-1,0.0033066869,0.0020783395,0.00036833435,0.0019146502,0.005095467,0.0002091527,0.0030413717,0.005619347,-7.342547e-06,-1.0849908e-07,8.450821e-06,0.014997959,0.0031925887,0.0004555583,-3.511086e-07,1.789257e-05,-0.00023707002,0.0005798042,0.022892535,0.01656726,0.00035711378,0.0139707625,0.0077134073,0.01328218,-1.6920269e-05,2.9336661e-08,-2.6416034e-05,0.0028378367,-4.6379864e-07,0.014651388,0.020262182,0.0007060915,0.008114368,0.00014164299,0.00013774633,-0.00024023652,1.16452575e-05,0.015009046,1.0650605e-05,0.018571168,0.00037774444,0.0013383478,0.009831965,0.00022822618,0.014780998,2.751872e-05,0.024496973,4.42937e-05,0.00025254488,0.023691893,-1.0088086e-05,1.25691295e-05,0.0009135455,1.2572855e-08,0.03224334,5.3483993e-05,0.0038179755,0.00025323033,0.010446161,0.0056200325,-5.1155686e-05,0.003940314,0.0037498623,0.0050031543,0.009126753,0.0010964572,0.0147053,0.00541687,0.0055406094,0.006676346,0.0078028142,0.028636992,0.0044226497,6.837025e-05,0.00070366263,0.018867105,0.007487029,0.008987159,9.795651e-06,-4.5914203e-07,0.0063402057,0.01662761,-2.3189932e-07,0.027008057,1.1518598e-05,8.331984e-05,-0.00013880432,6.943941e-05,0.021561056,-0.00013755262,6.981194e-05,1.1585653e-06,0.0043871254,0.016101241,0.005492419,0.021971822,-2.5488436e-05,0.027752131,0.048973948,0.0034282207,0.037569225,4.01251e-05,0.013179362,0.00089113414,0.029615343,0.030520618,0.026138067,0.001889497,0.0016459376,0.030064285,2.745539e-06,0.00014664978,0.00059429556,0.00024224073,0.010240555,0.00012509525,2.910383e-11,0.0032227486,0.0047337115,0.014815986
s_016um_00288_00274-1,0.0031829476,0.0020685047,0.00022726506,0.0018270165,0.005019352,0.00010512769,0.0030109882,0.0058505833,-1.5255064e-06,-2.2351742e-08,2.387911e-05,0.01498571,0.0047816336,0.0005052164,-2.0936131e-06,7.241219e-05,-0.00023703277,0.000706017,0.022000432,0.015914679,0.000394769,0.013797671,0.008104503,0.0118178725,-6.581843e-05,-2.346933e-06,-2.6073307e-05,0.002689749,-2.1141022e-07,0.012984395,0.020404726,3.7375838e-05,0.008362889,0.00067432225,0.00016607344,-0.00024023652,5.234033e-06,0.015037358,2.7939677e-06,0.018900365,0.0004028529,0.0013125092,0.010553032,0.00010217726,0.014783293,1.174584e-05,0.02440077,8.202344e-05,0.00022283196,0.02279672,-3.799796e-07,-3.5297126e-07,6.300956e-05,2.8405339e-08,0.034155965,0.001299113,0.00439851,6.7640096e-05,0.010456175,0.0056072176,3.5408884e-05,0.004112616,0.003794834,0.005019471,0.009036839,0.0010018647,0.014744103,0.0054266155,0.005879104,0.0066755414,0.008779377,0.028636426,0.004350245,7.126853e-05,0.00038312376,0.018855274,0.0074188113,0.008647412,1.6950071e-06,-5.600974e-06,0.001973629,0.015753359,-1.9185245e-06,0.027202815,0.00028268993,0.0004017651,-0.000146918,6.103143e-05,0.02131614,-0.00013963878,4.3217093e-05,-5.2619725e-08,0.004233241,0.01571253,0.0057982206,0.021117657,-5.248189e-05,0.026574492,0.04034221,0.003414169,0.037434816,2.9947609e-05,0.013179004,0.0008033067,0.027760446,0.02999723,0.02465409,0.00023268908,0.0004208088,0.029839009,6.571412e-05,0.00012922287,0.0005034134,0.0001873225,0.008040875,8.646399e-06,6.201118e-05,0.0022654235,0.0047451854,0.015129387
s_016um_00292_00120-1,0.0033563375,0.0021649152,0.00014229119,0.0018650591,0.0050878227,0.00017225742,0.0031042397,0.0058003664,-4.0978193e-07,-7.916242e-09,3.4894794e-05,0.014992654,0.0013736635,0.0004504025,-8.1490725e-09,1.4103949e-05,-0.00022396445,0.002494961,0.022131532,0.016064584,0.00035704672,0.0137292445,0.011738241,0.012155473,-5.5272132e-05,1.2340024e-07,-2.6140362e-05,0.0028425902,-1.6205013e-07,0.014408022,0.020361096,0.00031658262,0.008284807,0.000304617,0.00021766126,-0.00024021417,5.1297247e-06,0.0149948,4.306063e-05,0.018609494,0.00039633363,0.00135234,0.00937888,0.00028543174,0.014781326,1.9203871e-05,0.024603039,0.000195615,0.00023302436,0.022943705,-2.2184104e-06,-8.37259e-07,2.3320317e-06,4.284084e-08,0.032856017,0.0001635477,0.0039872974,0.00022310764,0.010468125,0.005610466,-6.1374158e-06,0.003970027,0.0037627816,0.0050085634,0.009023815,0.0011321902,0.014635265,0.0054228306,0.0061011612,0.006658733,0.007642448,0.02864036,0.0044078976,5.7656318e-05,0.00067548454,0.018870056,0.007333398,0.008918136,3.799796e-07,-2.3283064e-10,0.0050285757,0.015823632,-1.6298145e-09,0.027638078,5.4612756e-06,0.0001494214,-0.00014428794,3.954768e-05,0.021567017,-0.0001290515,9.986758e-05,8.14721e-06,0.004250884,0.016246706,0.006663531,0.02267468,-2.020225e-05,0.02789998,0.04953903,0.0034341067,0.03765571,3.9886683e-05,0.013179988,0.00090293586,0.030689895,0.030627012,0.0262447,0.0027727038,0.0024455488,0.030087858,2.3078173e-05,0.00015445799,0.00056160986,0.00022526085,0.011210501,0.00016666204,5.0533563e-06,0.002508819,0.004743427,0.015081167
s_016um_00100_00147-1,0.0032677352,0.0021168292,8.738786e-05,0.0018483996,0.0051124394,0.00019841641,0.003134206,0.0058068633,-2.3487955e-06,-1.8067658e-07,1.0356307e-05,0.014990419,0.0030147433,0.00045307726,-1.3671815e-06,2.0023435e-05,-0.00022829324,0.002929166,0.022500873,0.016101182,0.00035444647,0.014154494,0.0117006,0.012255281,-3.1746924e-05,-3.5036355e-06,-2.553314e-05,0.0030342042,-7.21775e-09,0.014023662,0.020285457,0.00011070818,0.008460343,0.0003302619,0.00026204437,-0.00024023652,7.0724636e-06,0.014991969,4.729256e-05,0.019136518,0.00041021407,0.0013640225,0.009860039,0.00026383996,0.014781475,2.02097e-05,0.024605155,0.00014915317,0.00022402406,0.022833526,-3.6731362e-06,0.0,1.6223639e-06,-2.6077032e-08,0.033215076,0.0005540028,0.004157409,0.0001757145,0.010461718,0.0056090653,-4.513189e-06,0.003989309,0.003764227,0.0050090402,0.00902167,0.001028508,0.014805615,0.005412847,0.0063171983,0.006683886,0.0081632435,0.028636247,0.0043031275,1.5005469e-05,0.0005816743,0.018862337,0.007336408,0.008713454,1.1380762e-05,-1.8198043e-06,0.0025128126,0.0158844,-1.7285347e-06,0.027370423,0.00022625923,0.0002861619,-0.00014491379,5.6732446e-05,0.021453738,-0.000134781,5.3204596e-05,-5.820766e-11,0.0043174922,0.015805632,0.008031845,0.021862596,-3.4887344e-05,0.026714534,0.045808643,0.0034188777,0.0374659,3.332272e-05,0.013179213,0.00084427,0.029429942,0.030575633,0.025146991,0.0006340742,0.0008597076,0.02984181,1.0956079e-05,0.00014699996,0.00051561743,0.00021401048,0.008972198,0.00015928596,1.1641532e-10,0.0020883232,0.004734978,0.01489535
s_016um_00214_00091-1,0.003410086,0.0021616817,0.00014671683,0.0019208491,0.005057022,0.00024022907,0.0031485707,0.005708337,9.573996e-07,8.05594e-07,9.009987e-05,0.014996409,0.0015952885,0.00046657026,-1.816079e-08,1.4390796e-05,-0.00019918382,0.0028398335,0.022233158,0.015855074,0.00036625564,0.014060408,0.014488637,0.011320382,-7.4300915e-05,4.377216e-08,-2.6263297e-05,0.0028838217,-1.6298145e-08,0.014199823,0.020416021,0.00013124943,0.008208454,0.00039746612,0.00016313046,-0.00024023652,9.059906e-06,0.015011132,5.7969242e-05,0.018723726,0.0003958568,0.0013822019,0.009598225,0.00026530772,0.014780104,1.6964972e-05,0.024597764,0.00029880553,0.00022622198,0.022820026,-8.05594e-06,-9.84408e-07,1.299195e-07,2.7287751e-07,0.032892525,0.00022643805,0.00418368,0.00017868727,0.010454029,0.0056081414,-1.598522e-05,0.0040050745,0.0037773103,0.0050083995,0.00900805,0.0010471493,0.014611006,0.0054187775,0.0060231686,0.0066773593,0.0075884163,0.028636843,0.0044499785,4.0866435e-05,0.00058344007,0.018873394,0.0073528886,0.008909434,6.239861e-08,-6.4801425e-06,0.0042066723,0.015586734,-3.17581e-07,0.027666569,3.6712736e-05,0.00016729534,-0.00014282018,3.0353665e-05,0.021638125,-0.00012349337,6.0148537e-05,4.6752393e-06,0.004353896,0.01608646,0.0066869855,0.022438586,-2.6974827e-05,0.027314425,0.04669386,0.0034243613,0.03755912,3.575906e-05,0.013182163,0.0008713752,0.029444456,0.030414045,0.024906188,0.0020175278,0.0015940219,0.029960513,4.9442053e-05,0.0001462847,0.00055324286,0.00021890551,0.0103829205,0.00012061,-1.7462298e-10,0.0017208159,0.004739076,0.015244931
s_016um_00261_00104-1,0.0032534003,0.002118364,0.00013231486,0.0020220727,0.005130142,0.00016214699,0.0031196028,0.005791217,-1.10361725e-07,-3.958121e-08,0.00017637014,0.015002698,0.0016270727,0.00044597685,-1.6298145e-09,1.564622e-05,-0.00024395436,0.0019176602,0.022540301,0.016480923,0.00037718564,0.014059246,0.010604829,0.012860268,-6.8333e-05,-4.1238964e-06,-2.6360154e-05,0.0027114153,-7.590279e-08,0.015141636,0.020374268,0.00013016164,0.008273333,0.00046203285,0.00017026812,-0.00024023652,1.0289252e-05,0.015016496,0.00034258515,0.018912166,0.00041279197,0.001364097,0.00935626,0.0004984066,0.014779806,1.4729798e-05,0.02449581,7.685274e-05,0.00023445487,0.023343652,-2.7809292e-06,-6.9849193e-10,-4.345551e-06,1.6763806e-08,0.03297463,0.00018603355,0.0040174127,0.00012718886,0.010483712,0.005621195,-2.1748245e-05,0.0039529055,0.0037532002,0.0050043464,0.008992761,0.0010441244,0.014566988,0.005399123,0.0068470538,0.0067207515,0.008172214,0.028645068,0.0044119507,4.544854e-05,0.00085788965,0.018895298,0.007276863,0.008940995,-5.122274e-09,-6.0666353e-06,0.0026134253,0.016105294,-6.5118074e-06,0.030530065,2.7947128e-05,0.0004918203,-0.00014238805,9.211898e-05,0.021556854,-0.00013819337,7.9046935e-05,2.0861626e-06,0.0043628663,0.01601708,0.005335808,0.022587776,-3.0711293e-05,0.026990205,0.046744496,0.003418982,0.037466645,3.2775104e-05,0.013179123,0.00083501637,0.029230475,0.030592382,0.02466181,0.0024942309,0.0004549101,0.02982688,3.8366765e-05,0.00016671419,0.00054097176,0.00023175776,0.010227263,0.00043215603,5.1353127e-06,0.0020257682,0.0047326684,0.015134543
s_016um_00119_00203-1,0.0033042878,0.0022014678,7.4610114e-05,0.0019001961,0.0050513297,0.00040947646,0.0030846,0.005850643,-7.4412674e-07,1.4398247e-06,0.00022948533,0.014998555,0.0025814027,0.00044891238,-4.1909516e-09,1.7553568e-05,-0.0001776889,0.00093598664,0.022394806,0.016584963,0.00037505478,0.014090508,0.019988388,0.011655003,-6.16312e-05,1.7154962e-06,-2.4929643e-05,0.0028796643,-1.466833e-07,0.013838291,0.02034378,0.0003555119,0.008282453,0.0003623739,0.00016167015,-0.00024023652,4.949048e-06,0.0149870515,1.3720244e-05,0.018465549,0.00038286299,0.0013613105,0.00981015,0.00022618473,0.014808029,1.9572675e-05,0.02483052,0.00035404414,0.00022966415,0.023106605,-5.107373e-06,-2.0302832e-06,-4.0177256e-06,-5.355105e-09,0.032993287,0.00021480024,0.0040552467,8.9518726e-05,0.0104623735,0.005611956,-1.8626451e-05,0.0039566755,0.0037575513,0.0050042868,0.009017855,0.0011546314,0.014600754,0.005420476,0.007129967,0.0066903234,0.0076717734,0.028636962,0.004391134,6.648153e-05,0.00074905157,0.018881679,0.007293254,0.008652955,-3.4924597e-10,-2.9895455e-07,0.0064665973,0.015481651,1.6856939e-06,0.028046817,1.9930303e-06,0.00022023171,-0.00014586747,7.555634e-05,0.021745712,-0.00012652576,9.1180205e-05,2.3655593e-07,0.0043027103,0.015926182,0.006845176,0.02340126,-2.7764589e-05,0.027221054,0.048591524,0.0034186095,0.037493348,3.559515e-05,0.013179988,0.00086297095,0.029502124,0.030456364,0.026400566,0.0022549182,0.0017327815,0.030014187,1.6003847e-05,0.0001474917,0.0005593151,0.00021667033,0.009887636,8.492172e-05,1.6875565e-06,0.0022280663,0.0047449768,0.014843851
s_016um_00012_00005-1,0.0031951964,0.0021134913,2.5805086e-05,0.0019990504,0.005317822,0.00062120706,0.0030429214,0.0058090985,1.73226e-07,5.8673322e-08,2.4847686e-05,0.015005827,0.0011807084,0.0004761517,-7.4040145e-07,2.0042062e-05,-0.00022381544,0.0020255595,0.021957606,0.016256362,0.00033118576,0.014097929,0.0107682645,0.011263013,-3.8590282e-05,-1.8607825e-06,-2.6144087e-05,0.0025167763,-2.3376197e-07,0.014764756,0.020318449,9.9122524e-05,0.008158863,0.0018260181,0.00016566366,-0.00024023652,4.982576e-06,0.014982045,0.00041460246,0.019006938,0.00042578578,0.0013368875,0.009027183,0.000546515,0.014780104,1.1000782e-05,0.024474502,8.838624e-05,0.00021280348,0.022438616,-6.35162e-07,-6.798655e-08,0.0,5.600974e-06,0.033284843,0.000686422,0.004821226,0.00021083653,0.010464191,0.005607307,-1.1306256e-05,0.0041152984,0.0038373172,0.0050067008,0.009015828,0.001141578,0.01458323,0.005423993,0.0062362254,0.0067748725,0.008046776,0.028636485,0.0045446157,7.2039664e-05,0.00048898906,0.01886481,0.0074272156,0.00832516,-5.4948032e-08,-1.9762665e-05,0.0015411675,0.015508652,-1.6994774e-05,0.026341558,8.550286e-05,0.000118643045,-0.00014594942,3.874302e-05,0.021470696,-0.00013837218,0.00016192347,6.230548e-07,0.0041375905,0.01594925,0.005703151,0.02206093,-3.3076853e-05,0.027276754,0.044989824,0.003446892,0.037660867,3.8098544e-05,0.013185918,0.00089892745,0.03130123,0.030667901,0.025405377,0.0013210922,0.0011517853,0.029850453,0.0001559332,0.00014580041,0.0005183667,0.00023335963,0.01009658,0.0009834319,3.3210963e-06,0.0016246289,0.0047614723,0.015489936
s_016um_00359_00272-1,0.0033053458,0.001976788,4.114583e-06,0.0018301308,0.0051359534,3.7238002e-05,0.0030226558,0.0056741834,2.1960586e-06,-6.528571e-07,2.4680048e-08,0.014990628,8.460134e-05,0.00042766333,-6.0498714e-05,7.856637e-06,-0.00024570525,2.906099e-05,0.021518797,0.015186697,0.000242576,0.014220446,0.0012979805,0.0062099695,-0.0009227395,-1.0060146e-05,-1.8544495e-05,0.0018846989,9.313226e-10,0.013035357,0.020139664,-2.3938715e-05,0.008656502,8.435547e-05,0.000117622316,-0.00024023652,1.17346644e-07,0.014939338,-0.00020772964,0.017326832,0.00029328465,0.0012388974,0.0073719025,0.00011847168,0.014823526,6.129965e-06,0.023471832,-3.054738e-07,0.00020640343,0.021942496,-1.8436462e-05,2.5700778e-05,-0.00031092018,2.8945506e-06,0.031740904,-9.391457e-05,0.0035283417,0.0062628984,0.010869235,0.007501155,-8.04849e-05,0.003908947,0.0037320107,0.0050548017,0.008912057,0.0006357953,0.014389664,0.005438894,0.0037068129,0.0066639483,0.006711364,0.028643578,0.004224196,-8.940697e-08,0.00028888136,0.018848866,0.0069457293,0.00760144,-1.2340024e-07,-1.9051135e-05,3.6049634e-05,0.015734881,-8.9250505e-05,0.025178313,5.0943345e-07,-0.000117883086,-0.00014834851,2.4966896e-05,0.023723304,7.912517e-06,0.002739802,-1.1514872e-05,0.0039354265,0.015343219,0.008701235,0.021404862,-8.107349e-05,0.025621533,0.029793233,0.0034121275,0.037419587,2.3182482e-05,0.013178974,0.00070405006,0.02409181,0.02896455,0.02167058,0.00012393296,0.0011636913,0.029372603,-3.3713877e-07,8.222461e-05,0.00044658035,0.00017179549,0.00869754,5.9906393e-05,-0.0013171285,0.00057819486,0.0049106777,0.014758706
